Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,124181069 - 367597005,simple,SKU_21XMQ5_62UVNX,LA CHINATA Eye Makeup Remover,-1,0,visible,"Type: Liquid
Area used: eye area","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_21XMQ5_62UVNX_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_21XMQ5_62UVNX_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_21XMQ5_62UVNX_3.webp"" width=""100%"" />""",taxable,1,0,0,1,10800,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_21XMQ5_62UVNX_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
,113764103 - 341505427,simple,SKU_1VQCXZ_5NBN9V,Lancome Bifacil Eye Remover,-1,0,visible,,,taxable,1,0,0,1,32900,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1VQCXZ_5NBN9V_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,125ml,1,0
,112161810 - 337374920,simple,SKU_1US0LU_5KV45K,Forest N Eraser Spot Brightening Lip & Eye Remover,-1,0,visible,,,taxable,1,0,0,1,4660,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1US0LU_5KV45K_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100 ml,1,0
,108647304 - 328850588,simple,SKU_1SOOSO_5FSEQK,Thalgo Express Makeup Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye",,taxable,1,0,0,1,38000,34000,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1SOOSO_5FSEQK_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,125ml,1,0
,101494751 - 309417220,simple,SKU_1OFDUN_547VUS,Secret Key Oil Free Lip and Eye Remover,-1,0,visible,,,taxable,1,0,0,1,21000,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1OFDUN_547VUS_2.webp,",0,KeySpecifications,content reference,1,0,Capacity,100ml,1,0
Bifesta,96827609 - 297891097,simple,SKU_1LNCNT_4XCU8P,Bifesta Eye Makeup Remover + Cleansing Sheet Coenzyme Q10,-1,0,visible,,,taxable,1,0,0,1,12000,10620,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1LNCNT_4XCU8P_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,145ml + 46 sheets,1,0
Touch Insole,92785046 - 288094352,simple,SKU_1J8PEE_4RIV0W,Touch in Sol Lip Reset Stain Remover,-1,0,visible,"Type: Gel/Cream
Area used: Mouth",,taxable,1,0,0,1,9000,4550,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1J8PEE_4RIV0W_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,10ml,1,0
Nature Republic,91881649 - 285669885,simple,SKU_1IPCC1_4Q2WAL,Nature Republic California Aloe Vera Lip and Eye Remover,-1,0,visible,Date of manufacture: 2017-07-18,,taxable,1,0,0,1,12000,8450,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IPCC1_4Q2WAL_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,300ml,1,0
,83648318 - 265317869,simple,SKU_1DSVGE_4DYOKT,Hanjo Collection Clean Dual Face Lip & Eye Remover,-1,0,visible,,,taxable,1,0,0,1,14000,7900,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DSVGE_4DYOKT_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,110ml,1,0
Vdl,83369071 - 264446934,simple,SKU_1DMVZJ_4DG0K6,VDL Naked Makeup Corrector,-1,0,visible,,,taxable,1,0,0,1,8460,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DMVZJ_4DG0K6_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,chg,1,0
,83224016 - 264033124,simple,SKU_1DJS28_4D759G,Bring Green Milk Soft Lip and Eye Remover,-1,0,visible,Date of manufacture: 2017-10-05,,taxable,1,0,0,1,8070,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1DJS28_4D759G_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
,81074242 - 258731287,simple,SKU_1C9PAA_4A1IC7,Colorgram Thunder Effect Tint Remover,-1,0,visible,Date of manufacture: 2017-07-13,,taxable,1,0,0,1,3870,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1C9PAA_4A1IC7_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,10g,1,0
,81017368 - 258609432,simple,SKU_1C8HEG_49YWBC,FORENCOS Go Back Zero Lip & Eye Remover,-1,0,visible,,,taxable,1,0,0,1,10620,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1C8HEG_49YWBC_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
,80602909 - 257566559,simple,SKU_1BZLLP_49CJMN,Colorgram Whose Face Lip & Eye Remover,-1,0,visible,,,taxable,1,0,0,1,9040,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1BZLLP_49CJMN_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,220 ml,1,0
Iope,80290013 - 256816148,simple,SKU_1BSW65_48WGLW,IOPE Moist Cleansing Makeup Remover,-1,0,visible,,,taxable,1,0,0,1,20000,15170,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1BSW65_48WGLW_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
,73159650 - 243831632,simple,SKU_17K2CI_4165OW,Seulara Flower Filled Lip & Eye Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_17K2CI_4165OW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5730,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_17K2CI_4165OW_2.webp,",0,KeySpecifications,content reference,1,0,Capacity,200ml,1,0
,72500940 - 241747643,simple,SKU_175Y30_3ZXHOB,La Prairie Cellular Eye Makeup Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_175Y30_3ZXHOB_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_175Y30_3ZXHOB_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_175Y30_3ZXHOB_3.webp"" width=""100%"" />""",taxable,1,0,0,1,75650,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_175Y30_3ZXHOB_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,125ml,1,0
,71260161 - 237814850,simple,SKU_16FCOX_3XL742,Kryolan Makeup Corrector Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_16FCOX_3XL742_1.webp"" width=""100%"" />""",taxable,1,0,0,1,23000,16040,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16FCOX_3XL742_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,11 cm,1,0
,71242932 - 237766064,simple,SKU_16EZEC_3XK5GW,Super Face NG Corrector Lip & Eye Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_16EZEC_3XK5GW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,12140,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16EZEC_3XK5GW_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16EZEC_3XK5GW_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,2. zg,1,0
Rmk,68496819 - 228619786,simple,SKU_14S4HF_3S445M,RMK Point Makeup Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14S4HF_3S445M_1.webp"" width=""100%"" />""",taxable,1,0,0,1,24000,18490,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14S4HF_3S445M_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14S4HF_3S445M_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,145ml,1,0
Banila Co,66857673 - 224423061,simple,SKU_13SZPL_3PM5XX,Banila Co Tint Remover,-1,0,visible,Date of manufacture: 2018-12-14,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13SZPL_3PM5XX_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5000,4500,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13SZPL_3PM5XX_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,10ml,1,0
Dermalogica,66567484 - 223705331,simple,SKU_13MRSS_3P6S4Z,Dermalogica Soothing Eye Makeup Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13MRSS_3P6S4Z_1.webp"" width=""100%"" />""",taxable,1,0,0,1,28800,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13MRSS_3P6S4Z_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,118ml,1,0
,64227514 - 217772768,simple,SKU_128M9M_3LNMJK,Coreana Ten Seconds Lip & Eye Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_128M9M_3LNMJK_1.webp"" width=""100%"" />""",taxable,1,0,0,1,6830,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_128M9M_3LNMJK_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_128M9M_3LNMJK_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
Apieu,53078997 - 186749887,simple,SKU_VLO0L_336P4V,APIEU All Clean Lip & Eye Remover Calendula,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_VLO0L_336P4V_1.webp"" width=""100%"" />""",taxable,1,0,0,1,4660,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_VLO0L_336P4V_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_VLO0L_336P4V_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,160ml,1,0
,48799120 - 172671071,simple,SKU_T1XN4_2USXUN,Skinari Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_T1XN4_2USXUN_1.webp"" width=""100%"" />""",taxable,1,0,0,1,8280,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_T1XN4_2USXUN_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_T1XN4_2USXUN_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,140ml,1,0
Nature Republic,44987116 - 160977435,simple,SKU_QS8A4_2NUAZF,Nature Republic Forest Garden Lip & Eye Remover Waterproof,-1,0,visible,"Date of manufacture: 2018-01-15
Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QS8A4_2NUAZF_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QS8A4_2NUAZF_2.webp"" width=""100%"" />""",taxable,1,0,0,1,7900,5410,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QS8A4_2NUAZF_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QS8A4_2NUAZF_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QS8A4_2NUAZF_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,115㎖,1,0
,43056858 - 155883890,simple,SKU_PMUVU_2KT4S2,Botanic Healbo Derma Clean Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PMUVU_2KT4S2_1.webp"" width=""100%"" />""",taxable,1,0,0,1,9830,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PMUVU_2KT4S2_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PMUVU_2KT4S2_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,200ml,1,0
Secret Nature,43277027 - 156489337,simple,SKU_PRKRN_2L63Y1,Secret Nature Volcanic Ash Lip & Eye Makeup Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PRKRN_2L63Y1_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PRKRN_2L63Y1_2.webp"" width=""100%"" />""",taxable,1,0,0,1,13000,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PRKRN_2L63Y1_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PRKRN_2L63Y1_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PRKRN_2L63Y1_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PRKRN_2L63Y1_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
,2992135 - 13980930,simple,SKU_1S4QV_8BNR6,Inika Eye/Makeup Remover,-1,0,visible,"Income type: -
Area of ​​use: Lip & Eye
Type: Liquid",,taxable,1,0,0,1,32610,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1S4QV_8BNR6_2.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,50ml,1,0
,11603154 - 49927500,simple,SKU_6WP1U_TQ4B0,Cash Cat All Right Perfect Eye Remover,-1,0,visible,"Type: Liquid
Income type: -
Area used: eye area","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_6WP1U_TQ4B0_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_6WP1U_TQ4B0_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8340,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_6WP1U_TQ4B0_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_6WP1U_TQ4B0_4.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,110ml,1,0
,2061333 - 9284135,simple,SKU_186J9_5IZON,makeup remover,-1,0,visible,"Type: Liquid
Income type: -","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_186J9_5IZON_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_186J9_5IZON_1.webp"" width=""100%"" />""",taxable,1,0,0,1,19790,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_186J9_5IZON_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,118ml,1,0
April Skin,1060148 - 4548963,simple,SKU_MQ0K_2PI03,April Skin Magic All Kill Lip & Eye Remover,-1,0,visible,"Type: Liquid
Income type: -
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MQ0K_2PI03_1.webp"" width=""100%"" />""",taxable,1,0,0,1,4930,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_MQ0K_2PI03_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
April Skin,31569631 - 118986149,simple,SKU_ISNA7_1YUAAT,April Skin Magic All Kill Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ISNA7_1YUAAT_1.webp"" width=""100%"" />""",taxable,1,0,0,1,7370,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ISNA7_1YUAAT_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
,2411465 - 11099852,simple,SKU_1FOP5_6LWP8,Look At Me Magic Eraser,-1,0,visible,"Quantity: 1ea
Type: Liquid
Income type: -
Area of ​​use: Lip & Eye",,taxable,1,0,0,1,7790,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FOP5_6LWP8_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FOP5_6LWP8_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
Dior,19426171 - 77985824,simple,SKU_BKDBV_1AFI8W,Diorsnow White Reveal Melt Away Makeup Remover,-1,0,visible,"Area used: face
Skin type: all skin
Type: Gel/Cream
Income type: -","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_BKDBV_1AFI8W_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_BKDBV_1AFI8W_1.webp"" width=""100%"" />""",taxable,1,0,0,1,82180,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_BKDBV_1AFI8W_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_BKDBV_1AFI8W_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,200ml,1,0
,41094284 - 150051018,simple,SKU_OGSJW_2HC43U,Aritaum Lip Tint Remover,-1,0,visible,"Type: Gel/Cream
Import Type: Domestic Manufacturing
Area used: Mouth","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_OGSJW_2HC43U_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_OGSJW_2HC43U_2.webp"" width=""100%"" />""",taxable,1,0,0,1,3670,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OGSJW_2HC43U_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,8ml,1,0
,1490600391 - 2558934632,simple,SKU_ONGQMF_16BIULK,O HUI Real Color Eye & Lip Makeup Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ONGQMF_16BIULK_1.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,18030,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ONGQMF_16BIULK_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ML,1,0
Eglips,38852237 - 142994552,simple,SKU_N4QKT_2D4VAW,Eglips Perfect Lip & Eye Makeup Remover,-1,0,visible,"Type: Liquid
Import Type: Domestic Manufacturing
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N4QKT_2D4VAW_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N4QKT_2D4VAW_4.webp"" width=""100%"" />""",taxable,1,0,0,1,5500,5000,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N4QKT_2D4VAW_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N4QKT_2D4VAW_10.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
