Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Apieu,68411210 - 228322302,simple,SKU_14QAFE_3RXQM6,APIEU Startup Pore Primer 30ml,-1,0,visible,"Functional cosmetics certification: whitening + wrinkle improvement functionality
Type: Cream/Balm/Stick
Container type: tube/pump type
Capacity per piece: 30ml","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14QAFE_3RXQM6_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14QAFE_3RXQM6_2.webp"" width=""100%"" />""",taxable,1,0,0,1,10000,6790,Beauty > Makeup > Base Makeup > Base/Primer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14QAFE_3RXQM6_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30ml,1,0
Nature Republic,6297335416 - 13002926679,simple,SKU_2W59R3S_5Z1LUFR,[Nature Republic] Nature Origin Collagen BB Cream,-1,0,visible,"Color family: nude/beige
Functional cosmetics certification: UV protection, whitening, wrinkle improvement
Type: Liquid/Gel
Container type: tube/pump type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W59R3S_5Z1LUFR_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W59R3S_5Z1LUFR_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W59R3S_5Z1LUFR_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15900,8240,Beauty > Makeup > Base Makeup > BB/CC Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2W59R3S_5Z1LUFR_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,45ml,1,0
Nature Republic,6199297883 - 12290282002,simple,SKU_2UIWGUZ_5N9BEAA,"[Nature Republic] Green Derma Mild Cica Serum Cover Cushion 2 types, choose 1",-1,0,visible,Type: Liquid/Gel,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2UIWGUZ_5N9BEAA_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2UIWGUZ_5N9BEAA_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2UIWGUZ_5N9BEAA_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2UIWGUZ_5N9BEAA_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2UIWGUZ_5N9BEAA_5.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,14680,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2UIWGUZ_5N9BEAA_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2UIWGUZ_5N9BEAA_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,14g,1,0
Apieu,54706228 - 190789426,simple,SKU_WKJLG_35LA2A,APIEU Mineral 100 HD Powder 5.5g,-1,0,visible,"Weight per piece: 5.5g
Brush/puff included: brush/puff included
Composition: original product
Presence of Pearl: No Pearl","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WKJLG_35LA2A_1.webp"" width=""100%"" />""",taxable,1,0,0,1,7500,5620,Beauty > Makeup > Base Makeup > Powder/Powder Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WKJLG_35LA2A_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,5.5g,1,0
,1593937063 - 2723211571,simple,SKU_QCZLPJ_191BVHV,Art Deli Absolu La Volume De Cushion 13g,-1,0,visible,"Color family: nude/beige
Functional cosmetics certification: functional certification
Container type: cushion/sponge type
Type: Liquid/Gel","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QCZLPJ_191BVHV_1.webp"" width=""100%"" />""",taxable,1,0,0,1,11000,6730,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QCZLPJ_191BVHV_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,13g,1,0
Too Cool For School,77487589 - 250480920,simple,SKU_1A4TT1_454OBC,too cool for school Perfect Day Makeup Fixer,-1,0,visible,"Date of manufacture: 2022-01-19
Skin type: all skin
Skin Concerns: Moisture
Fragrance: Unscented",,taxable,1,0,0,1,12000,8480,Beauty > Makeup > Base Makeup > Makeup Fixer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A4TT1_454OBC_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A4TT1_454OBC_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A4TT1_454OBC_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A4TT1_454OBC_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A4TT1_454OBC_8.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
Innisfree,1628463708 - 2777989020,simple,SKU_QXJMN0_19XXY1O,Innisfree My Foundation All Day Long Wear 30ml,-1,0,visible,"Capacity per piece: 30ml
Composition: original product
UV protection: UV protection available
Color family: nude/beige","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QXJMN0_19XXY1O_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QXJMN0_19XXY1O_1.webp"" width=""100%"" />""",taxable,1,0,0,1,20000,12800,Beauty > Makeup > Base Makeup > Foundation,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QXJMN0_19XXY1O_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30ml,1,0
Tonimori,1540020 - 91094504,simple,SKU_X0AC_1I8GYW,TONY MOLY Luminous Perfume Face Powder,-1,0,visible,"Container type: pallet/pack type
Type: Powder/Powder
Weight per piece: 15g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X0AC_1I8GYW_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X0AC_1I8GYW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15500,9300,Beauty > Makeup > Base Makeup > Powder/Powder Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X0AC_1I8GYW_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X0AC_1I8GYW_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X0AC_1I8GYW_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X0AC_1I8GYW_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,15g,1,0
Luna,6598620395 - 15541658027,simple,SKU_314NC2Z_7513O2Z,Luna Long Lasting Concealwear Cushion Original 12.5g + Refill 12.5g,-1,0,visible,"Color family: nude/beige
Functional cosmetics certification: functional certification
Container type: cushion/sponge type
Type: Liquid/Gel","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_314NC2Z_7513O2Z_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_314NC2Z_7513O2Z_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_314NC2Z_7513O2Z_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_314NC2Z_7513O2Z_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_314NC2Z_7513O2Z_4.webp"" width=""100%"" />""",taxable,1,0,0,1,32000,19400,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_314NC2Z_7513O2Z_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,Product 12.5g + Refill 12.5g,1,0
Missha,6572753685 - 14760078508,simple,SKU_30P8X79_6S3RPGS,Missha Stay High Cover Cushion 14g SPF30 PA++,-1,0,visible,"Type: Liquid/Gel
Container type: cushion/sponge type
Weight per piece: 14g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30P8X79_6S3RPGS_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30P8X79_6S3RPGS_4.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,12620,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30P8X79_6S3RPGS_12.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,14g,1,0
Amelie,6047597061 - 11075011045,simple,SKU_2S0KZR9_535RX7P,Amelie Cool Through Foundation,-1,0,visible,"Color family: nude/beige
Container type: tube/pump type
Type: Liquid/Gel
Capacity per piece: 30ml","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S0KZR9_535RX7P_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S0KZR9_535RX7P_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S0KZR9_535RX7P_2.webp"" width=""100%"" />""",taxable,1,0,0,1,21000,18900,Beauty > Makeup > Base Makeup > Foundation,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S0KZR9_535RX7P_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S0KZR9_535RX7P_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S0KZR9_535RX7P_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30ml,1,0
Erborian,4328605013 - 5049457787,simple,SKU_1ZL5105_2BIBEKB,Erborian CC Red Correct Cream 15ml,-1,0,visible,Capacity per piece: 15ml,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZL5105_2BIBEKB_1.webp"" width=""100%"" />""",taxable,1,0,0,1,20000,15810,Beauty > Makeup > Base Makeup > BB/CC Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZL5105_2BIBEKB_2.webp,",0,KeySpecifications,all skin types,1,0,Capacity,15ml,1,0
Missha,6101814447 - 11439597443,simple,SKU_2SWV25R_596U9VN,Missha Glow Cushion Foundation,-1,0,visible,"UV protection: UV protection available
Container type: cushion/sponge type
Composition: original product
Color family: nude/beige","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2SWV25R_596U9VN_3.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,12120,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2SWV25R_596U9VN_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,14g,1,0
Missha,92317456 - 286859934,simple,SKU_1IYOLS_4QSEJI,Missha Signature Wrinkle Fill-up BB Cream SPF37 PA++ 44g,-1,0,visible,Weight per piece: 44g,,taxable,1,0,0,1,30000,13790,Beauty > Makeup > Base Makeup > BB/CC Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1IYOLS_4QSEJI_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,44g,1,0
Missha,1640038450 - 2796597799,simple,SKU_R4FPRM_1A90SO7,Missha Fix Me Makeup Fixer,-1,0,visible,"Skin type: all skin
Skin Concerns: Moisture","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_R4FPRM_1A90SO7_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_R4FPRM_1A90SO7_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_R4FPRM_1A90SO7_1.webp"" width=""100%"" />""",taxable,1,0,0,1,10560,10260,Beauty > Makeup > Base Makeup > Makeup Fixer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R4FPRM_1A90SO7_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R4FPRM_1A90SO7_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R4FPRM_1A90SO7_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_R4FPRM_1A90SO7_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
Innisfree,1224140213 - 2215704386,simple,SKU_K8TKMT_10N68G2,Innisfree My Concealer Dark Circle Cover 7g,-1,0,visible,"Color family: nude/beige
Container type: rod/tip type
Type: Liquid/Gel
Weight per piece: 7g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_K8TKMT_10N68G2_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_K8TKMT_10N68G2_1.webp"" width=""100%"" />""",taxable,1,0,0,1,10000,6740,Beauty > Makeup > Base Makeup > Concealer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_K8TKMT_10N68G2_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,pilgrimage,1,0
Rom&N,155918305 - 448833566,simple,SKU_2KTVC1_7F8272,rom&nd zero cushion foundation 14 g,-1,0,visible,"Color family: light family
Functional cosmetics certification: UV protection + whitening + wrinkle improvement functionality
Container type: cushion/sponge type
Type: Liquid/Gel","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KTVC1_7F8272_2.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KTVC1_7F8272_1.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,11400,Beauty > Makeup > Base Makeup > Cushion/Pact,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KTVC1_7F8272_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KTVC1_7F8272_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KTVC1_7F8272_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KTVC1_7F8272_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KTVC1_7F8272_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,14g,1,0
Missha,5856050815 - 10204774047,simple,SKU_2OUJHQ7_4ORNQ1R,Missha M Cho Boyang BB Cream 50ml,-1,0,visible,"Color family: nude/beige
Type: Cream/Balm/Stick
Container type: tube/pump type
Capacity per piece: 50ml","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OUJHQ7_4ORNQ1R_1.webp"" width=""100%"" />""",taxable,1,0,0,1,27000,15540,Beauty > Makeup > Base Makeup > BB/CC Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OUJHQ7_4ORNQ1R_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OUJHQ7_4ORNQ1R_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
Luna,6908060867 - 16639004820,simple,SKU_368VPVN_7N6FMAC,Luna I HATE MONDAY Long Lasting Tip Concealer,-1,0,visible,"Container type: rod/tip type
Type: Liquid/Gel
Weight per piece: 7.5 g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_368VPVN_7N6FMAC_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,8890,Beauty > Makeup > Base Makeup > Concealer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_368VPVN_7N6FMAC_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,7.5g,1,0
,7196981172 - 18182616511,simple,SKU_3B0WA7O_8CPGKOV,Gahi One Layer Cream 30ml + Dual Concealer Shopping Bag Included,-1,0,visible,Capacity per piece: 30ml,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3B0WA7O_8CPGKOV_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3B0WA7O_8CPGKOV_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3B0WA7O_8CPGKOV_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3B0WA7O_8CPGKOV_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3B0WA7O_8CPGKOV_1.webp"" width=""100%"" />""",taxable,1,0,0,1,89000,59000,Beauty > Makeup > Base Makeup > Base/Primer,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3B0WA7O_8CPGKOV_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
